0.0354225,-0.0441285
-0.313397,-0.14554
-0.103425,0.0288481
0.249279,0.220971
0.0945871,-0.0126269
-0.168078,-0.269681
-0.101048,-0.00383224
0.106645,0.297605
0.088203,0.0958426
0.00845138,-0.265096
-0.00877481,-0.196932
-0.113645,0.190052
-0.045123,0.18709
0.122716,-0.195635
0.0495341,-0.14183
-0.144784,0.228598
-0.0539211,0.160552
0.195362,-0.167894
0.107133,-0.152589
-0.211209,0.0833675
-0.148358,0.0953934
0.209945,-0.0303149
0.226203,-0.0494615
-0.185794,-0.0721277
-0.309218,0.00168729
0.141792,0.164375
0.293034,0.0946537
-0.0702393,-0.148108
-0.202576,-0.174574
0.0846853,0.100743
0.166739,0.178937
-0.0594086,-0.101927
-0.11739,-0.194252
0.00478887,0.093006
0.0305428,0.252179
0.0299933,-0.063831
0.0188539,-0.302355
-0.0420376,0.0654065
-0.0424695,0.320835
0.110556,-0.0372807
0.143711,-0.307404
-0.102428,-0.0265462
-0.255466,0.225689
0.00325128,0.0682116
0.268694,-0.103229
0.0778137,-0.0220066
-0.237319,0.0487045
-0.0719464,0.0422667
0.296689,0.0473006
0.0931097,-0.0459374
-0.290628,-0.0821138
-0.0787519,-0.00584057
0.269658,0.0997808
0.077668,0.018999
-0.213138,-0.151055
-0.106061,-0.014921
0.178836,0.243606
0.116403,0.121766
-0.0504081,-0.278074
-0.067088,-0.216145
-0.053889,0.241405
0.0555722,0.229342
0.0818624,-0.219632
0.0114274,-0.196602
-0.101348,0.217683
-0.102545,0.197939
0.122282,-0.137569
0.15096,-0.161343
-0.0934454,0.0972002
-0.167172,0.112055
0.1208,-0.071137
0.257978,-0.0948882
-0.188007,0.0275264
-0.31872,0.0948651
0.17504,0.101246
0.318467,-0.0302787
-0.0440308,-0.0371794
-0.328205,-0.0369174
0.0260548,0.00307173
0.300482,0.218441
-0.0845874,-0.059231
-0.13271,-0.336917
-2.90944e-05,0.0950023
-0.0292867,0.275691
0.106854,-0.0480585
-0.0183766,-0.246906
-0.0403702,0.0276585
0.0628196,0.321657
-0.000847555,-0.047323
0.0858489,-0.304054
-0.057367,0.00199513
-0.19641,0.219303
0.0470601,0.0745227
0.222158,-0.194351
0.0698867,-0.0778216
-0.31443,0.143543
-0.0897922,0.107344
0.367362,-0.012589
0.104598,-0.0899626
-0.278318,-0.0673652
-0.121751,-0.0131461
0.233036,0.0417991
0.108582,0.07953
-0.21927,-0.0956412
-0.115728,-0.0582194
0.172423,0.207759
0.14052,0.099263
-0.107458,-0.228574
-0.141355,-0.178563
0.081803,0.285038
0.121028,0.185387
0.0129256,-0.289482
-0.0695091,-0.201553
-0.0942504,0.21294
-0.0640568,0.263984
0.114953,-0.0992103
0.197417,-0.23825
-0.102859,0.0777982
-0.180725,0.158531
0.130392,-0.0431319
0.218486,-0.131109
-0.166022,0.019048
-0.271228,0.135908
0.165297,-0.0177291
0.257741,-0.0603705
-0.134463,-0.00279693
-0.229693,-0.0252016
0.0878759,0.0914736
0.313841,0.12239
-0.00321676,-0.0881862
-0.294667,-0.262394
-0.0690164,0.0418276
0.155777,0.305967
0.0745716,-0.0130217
-0.0947893,-0.281284
-0.0217486,0.0480341
0.0656707,0.295254
-0.00319643,0.0164555
0.0354246,-0.270048
0.00911095,-0.057836
-0.127184,0.227603
0.013112,0.0696162
0.173354,-0.246055
-0.00018145,-0.0782352
-0.260507,0.263247
-0.0452308,0.139983
0.3329,-0.127638
0.0897021,-0.131337
-0.264321,0.0262936
-0.122931,0.0408092
0.214535,0.0283533
0.182729,0.0539343
-0.208238,-0.0864466
-0.204771,-0.0625378
0.164312,0.157956
0.158417,0.107325
-0.12001,-0.157616
-0.113633,-0.134112
0.15561,0.193568
0.127079,0.152066
-0.0931814,-0.223045
-0.0995249,-0.171979
-0.041363,0.194961
0.00945157,0.271835
0.105801,-0.10842
0.113814,-0.311143
-0.11929,0.11157
-0.138053,0.26626
0.143952,-0.03621
0.197011,-0.199695
-0.116633,0.0100758
-0.247473,0.122904
0.0580192,-0.0288226
0.240634,-0.027654
-0.0418044,0.0513339
-0.215977,0.018544
0.0459478,0.0535295
0.319078,0.0599027
-0.0154169,-0.0796637
-0.320727,-0.147673
-0.0162415,0.072967
0.251128,0.227072
0.0614082,-0.0320467
-0.164857,-0.239974
-0.0776792,0.03018
0.0899816,0.300756
0.0351894,0.103449
0.0578426,-0.28324
0.00274186,-0.12906
-0.0891364,0.245518
0.0188162,0.129211
0.0931256,-0.227258
0.00359985,-0.0664188
-0.161788,0.284714
-0.0353195,0.116561
0.226732,-0.148678
0.0756914,-0.0917647
-0.193189,0.0945882
-0.123348,0.100185
0.25526,0.00144086
0.236383,-0.0296706
-0.280625,-0.0912028
-0.270324,0.0296032
0.17904,0.196529
0.247951,0.0749809
-0.105006,-0.0869887
-0.163185,-0.118856
0.147003,0.136523
0.12076,0.199643
-0.0701418,-0.130227
-0.104949,-0.142109
-0.0384711,0.121948
0.0743568,0.305287
0.0385395,-0.0902468
0.012438,-0.296211
-0.0853966,0.254462
-0.0435954,0.322947
0.167738,-0.00905163
0.0827633,-0.217616
-0.0498729,0.00611961
-0.253059,0.319159
0.0111466,0.0252219
0.35537,0.0875091
-0.130019,0.109032
-0.0774699,0.187475
-0.225293,0.894342
